,lsoa,crime type,percentage
6453,E01005441,Other theft,0.04
6454,E01005441,Robbery,0.005
6455,E01005441,"Violence 
and 
sexual offences",0.305
6456,E01005441,Burglary,0.115
6457,E01005441,Public order,0.08
6458,E01005441,Other crime,0.015
6459,E01005441,"Criminal damage 
and 
arson",0.135
6460,E01005441,"Vehicle 
crime",0.12
6461,E01005441,"Anti-social 
behaviour",0.155
6462,E01005441,Shoplifting,0.005
6463,E01005441,Drugs,0.005
6464,E01005441,"Possession 
of 
weapons",0.015
6465,E01005441,"Theft 
from the person",0.005
6466,E01005442,Other theft,0.1
6467,E01005442,"Violence 
and 
sexual offences",0.24
6468,E01005442,Burglary,0.12
6469,E01005442,Public order,0.02
6470,E01005442,Other crime,0.02
6471,E01005442,"Criminal damage 
and 
arson",0.1
6472,E01005442,"Vehicle 
crime",0.18
6473,E01005442,"Anti-social 
behaviour",0.2
6474,E01005442,"Possession 
of 
weapons",0.02
6475,E01005444,Other theft,0.058823529411764705
6476,E01005444,Robbery,0.01680672268907563
6477,E01005444,"Violence 
and 
sexual offences",0.2773109243697479
6478,E01005444,Burglary,0.12605042016806722
6479,E01005444,Public order,0.08403361344537816
6480,E01005444,Other crime,0.04201680672268908
6481,E01005444,"Criminal damage 
and 
arson",0.07563025210084033
6482,E01005444,"Vehicle 
crime",0.20168067226890757
6483,E01005444,"Anti-social 
behaviour",0.11764705882352941
6484,E01005445,Other theft,0.0641025641025641
6485,E01005445,Robbery,0.004273504273504274
6486,E01005445,"Violence 
and 
sexual offences",0.24358974358974358
6487,E01005445,Burglary,0.1581196581196581
6488,E01005445,Public order,0.0641025641025641
6489,E01005445,Other crime,0.02564102564102564
6490,E01005445,"Criminal damage 
and 
arson",0.11538461538461539
6491,E01005445,"Vehicle 
crime",0.13247863247863248
6492,E01005445,"Anti-social 
behaviour",0.13675213675213677
6493,E01005445,Bicycle theft,0.01282051282051282
6494,E01005445,Drugs,0.029914529914529916
6495,E01005445,"Possession 
of 
weapons",0.008547008547008548
6496,E01005445,"Theft 
from the person",0.004273504273504274
6497,E01005361,Other theft,0.07964601769911504
6498,E01005361,"Violence 
and 
sexual offences",0.21238938053097345
6499,E01005361,Burglary,0.168141592920354
6500,E01005361,Public order,0.07079646017699115
6501,E01005361,"Criminal damage 
and 
arson",0.07079646017699115
6502,E01005361,"Vehicle 
crime",0.20353982300884957
6503,E01005361,"Anti-social 
behaviour",0.18584070796460178
6504,E01005361,"Possession 
of 
weapons",0.008849557522123894
6505,E01005443,Other theft,0.07758620689655173
6506,E01005443,"Violence 
and 
sexual offences",0.1724137931034483
6507,E01005443,Burglary,0.12931034482758622
6508,E01005443,Public order,0.08620689655172414
6509,E01005443,Other crime,0.02586206896551724
6510,E01005443,"Criminal damage 
and 
arson",0.15517241379310345
6511,E01005443,"Vehicle 
crime",0.1896551724137931
6512,E01005443,"Anti-social 
behaviour",0.13793103448275862
6513,E01005443,Shoplifting,0.008620689655172414
6514,E01005443,Drugs,0.008620689655172414
6515,E01005443,"Theft 
from the person",0.008620689655172414
6516,E01005446,Other theft,0.0375
6517,E01005446,Robbery,0.025
6518,E01005446,"Violence 
and 
sexual offences",0.25
6519,E01005446,Burglary,0.08125
6520,E01005446,Public order,0.09375
6521,E01005446,Other crime,0.0125
6522,E01005446,"Criminal damage 
and 
arson",0.11875
6523,E01005446,"Vehicle 
crime",0.175
6524,E01005446,"Anti-social 
behaviour",0.18125
6525,E01005446,Bicycle theft,0.01875
6526,E01005446,"Theft 
from the person",0.00625
6527,E01005447,Other theft,0.05339105339105339
6528,E01005447,Robbery,0.012987012987012988
6529,E01005447,"Violence 
and 
sexual offences",0.26262626262626265
6530,E01005447,Burglary,0.09379509379509379
6531,E01005447,Public order,0.09812409812409813
6532,E01005447,Other crime,0.01875901875901876
6533,E01005447,"Criminal damage 
and 
arson",0.06637806637806638
6534,E01005447,"Vehicle 
crime",0.06637806637806638
6535,E01005447,"Anti-social 
behaviour",0.15151515151515152
6536,E01005447,Shoplifting,0.15584415584415584
6537,E01005447,Bicycle theft,0.008658008658008658
6538,E01005447,Drugs,0.002886002886002886
6539,E01005447,"Possession 
of 
weapons",0.005772005772005772
6540,E01005447,"Theft 
from the person",0.002886002886002886
6541,E01005390,Other theft,0.01680672268907563
6542,E01005390,Robbery,0.01680672268907563
6543,E01005390,"Violence 
and 
sexual offences",0.31932773109243695
6544,E01005390,Burglary,0.05042016806722689
6545,E01005390,Public order,0.08403361344537816
6546,E01005390,Other crime,0.025210084033613446
6547,E01005390,"Criminal damage 
and 
arson",0.12605042016806722
6548,E01005390,"Vehicle 
crime",0.13445378151260504
6549,E01005390,"Anti-social 
behaviour",0.13445378151260504
6550,E01005390,Shoplifting,0.06722689075630252
6551,E01005390,Bicycle theft,0.008403361344537815
6552,E01005390,Drugs,0.008403361344537815
6553,E01005390,"Possession 
of 
weapons",0.008403361344537815
6554,E01005394,Other theft,0.05405405405405406
6555,E01005394,Robbery,0.033783783783783786
6556,E01005394,"Violence 
and 
sexual offences",0.18243243243243243
6557,E01005394,Burglary,0.24324324324324326
6558,E01005394,Public order,0.06756756756756757
6559,E01005394,Other crime,0.0472972972972973
6560,E01005394,"Criminal damage 
and 
arson",0.060810810810810814
6561,E01005394,"Vehicle 
crime",0.16891891891891891
6562,E01005394,"Anti-social 
behaviour",0.11486486486486487
6563,E01005394,Drugs,0.013513513513513514
6564,E01005394,"Possession 
of 
weapons",0.006756756756756757
6565,E01005394,"Theft 
from the person",0.006756756756756757
6566,E01005395,Other theft,0.016129032258064516
6567,E01005395,"Violence 
and 
sexual offences",0.3709677419354839
6568,E01005395,Burglary,0.04838709677419355
6569,E01005395,Public order,0.08064516129032258
6570,E01005395,Other crime,0.06451612903225806
6571,E01005395,"Criminal damage 
and 
arson",0.11290322580645161
6572,E01005395,"Vehicle 
crime",0.1774193548387097
6573,E01005395,"Anti-social 
behaviour",0.11290322580645161
6574,E01005395,Shoplifting,0.016129032258064516
6575,E01005396,Other theft,0.033707865168539325
6576,E01005396,Robbery,0.016853932584269662
6577,E01005396,"Violence 
and 
sexual offences",0.3089887640449438
6578,E01005396,Burglary,0.0898876404494382
6579,E01005396,Public order,0.16292134831460675
6580,E01005396,Other crime,0.033707865168539325
6581,E01005396,"Criminal damage 
and 
arson",0.0898876404494382
6582,E01005396,"Vehicle 
crime",0.12359550561797752
6583,E01005396,"Anti-social 
behaviour",0.12359550561797752
6584,E01005396,Shoplifting,0.0056179775280898875
6585,E01005396,"Possession 
of 
weapons",0.0056179775280898875
6586,E01005396,"Theft 
from the person",0.0056179775280898875
6587,E01005355,Other theft,0.014492753623188406
6588,E01005355,"Violence 
and 
sexual offences",0.30434782608695654
6589,E01005355,Burglary,0.11594202898550725
6590,E01005355,Public order,0.07246376811594203
6591,E01005355,Other crime,0.014492753623188406
6592,E01005355,"Criminal damage 
and 
arson",0.13768115942028986
6593,E01005355,"Vehicle 
crime",0.10144927536231885
6594,E01005355,"Anti-social 
behaviour",0.2318840579710145
6595,E01005355,"Possession 
of 
weapons",0.007246376811594203
6596,E01005356,Other theft,0.049586776859504134
6597,E01005356,"Violence 
and 
sexual offences",0.371900826446281
6598,E01005356,Burglary,0.04132231404958678
6599,E01005356,Public order,0.09090909090909091
6600,E01005356,Other crime,0.024793388429752067
6601,E01005356,"Criminal damage 
and 
arson",0.06611570247933884
6602,E01005356,"Vehicle 
crime",0.15702479338842976
6603,E01005356,"Anti-social 
behaviour",0.19008264462809918
6604,E01005356,"Possession 
of 
weapons",0.008264462809917356
6605,E01005399,Other theft,0.03076923076923077
6606,E01005399,Robbery,0.015384615384615385
6607,E01005399,"Violence 
and 
sexual offences",0.4461538461538462
6608,E01005399,Burglary,0.09230769230769231
6609,E01005399,Public order,0.046153846153846156
6610,E01005399,Other crime,0.03076923076923077
6611,E01005399,"Criminal damage 
and 
arson",0.07692307692307693
6612,E01005399,"Vehicle 
crime",0.2153846153846154
6613,E01005399,"Anti-social 
behaviour",0.046153846153846156
6614,E01005403,Other theft,0.015151515151515152
6615,E01005403,"Violence 
and 
sexual offences",0.29545454545454547
6616,E01005403,Burglary,0.06818181818181818
6617,E01005403,Public order,0.15151515151515152
6618,E01005403,Other crime,0.022727272727272728
6619,E01005403,"Criminal damage 
and 
arson",0.11363636363636363
6620,E01005403,"Vehicle 
crime",0.1893939393939394
6621,E01005403,"Anti-social 
behaviour",0.12121212121212122
6622,E01005403,Drugs,0.015151515151515152
6623,E01005403,"Possession 
of 
weapons",0.007575757575757576
6624,E01005410,Other theft,0.05172413793103448
6625,E01005410,"Violence 
and 
sexual offences",0.3793103448275862
6626,E01005410,Burglary,0.1206896551724138
6627,E01005410,Public order,0.017241379310344827
6628,E01005410,Other crime,0.017241379310344827
6629,E01005410,"Criminal damage 
and 
arson",0.15517241379310345
6630,E01005410,"Vehicle 
crime",0.10344827586206896
6631,E01005410,"Anti-social 
behaviour",0.13793103448275862
6632,E01005410,Drugs,0.017241379310344827
6633,E01005411,Other theft,0.08450704225352113
6634,E01005411,Robbery,0.028169014084507043
6635,E01005411,"Violence 
and 
sexual offences",0.39436619718309857
6636,E01005411,Burglary,0.056338028169014086
6637,E01005411,Public order,0.056338028169014086
6638,E01005411,Other crime,0.014084507042253521
6639,E01005411,"Criminal damage 
and 
arson",0.11267605633802817
6640,E01005411,"Vehicle 
crime",0.014084507042253521
6641,E01005411,"Anti-social 
behaviour",0.2112676056338028
6642,E01005411,Drugs,0.014084507042253521
6643,E01005411,"Possession 
of 
weapons",0.014084507042253521
6644,E01005414,Other theft,0.10344827586206896
6645,E01005414,Robbery,0.011494252873563218
6646,E01005414,"Violence 
and 
sexual offences",0.14942528735632185
6647,E01005414,Burglary,0.13793103448275862
6648,E01005414,Public order,0.04597701149425287
6649,E01005414,Other crime,0.05747126436781609
6650,E01005414,"Criminal damage 
and 
arson",0.10344827586206896
6651,E01005414,"Vehicle 
crime",0.25287356321839083
6652,E01005414,"Anti-social 
behaviour",0.11494252873563218
6653,E01005414,Drugs,0.011494252873563218
6654,E01005414,"Possession 
of 
weapons",0.011494252873563218
6655,E01005415,Other theft,0.1
6656,E01005415,"Violence 
and 
sexual offences",0.18333333333333332
6657,E01005415,Burglary,0.13333333333333333
6658,E01005415,Public order,0.15
6659,E01005415,Other crime,0.016666666666666666
6660,E01005415,"Criminal damage 
and 
arson",0.05
6661,E01005415,"Vehicle 
crime",0.15
6662,E01005415,"Anti-social 
behaviour",0.2
6663,E01005415,"Possession 
of 
weapons",0.016666666666666666
6664,E01005452,Other theft,0.05555555555555555
6665,E01005452,"Violence 
and 
sexual offences",0.3055555555555556
6666,E01005452,Burglary,0.125
6667,E01005452,Public order,0.16666666666666666
6668,E01005452,"Criminal damage 
and 
arson",0.06944444444444445
6669,E01005452,"Vehicle 
crime",0.16666666666666666
6670,E01005452,"Anti-social 
behaviour",0.08333333333333333
6671,E01005452,Drugs,0.013888888888888888
6672,E01005452,"Possession 
of 
weapons",0.013888888888888888
6673,E01005453,Other theft,0.013513513513513514
6674,E01005453,"Violence 
and 
sexual offences",0.24324324324324326
6675,E01005453,Burglary,0.20270270270270271
6676,E01005453,Public order,0.12162162162162163
6677,E01005453,"Criminal damage 
and 
arson",0.10810810810810811
6678,E01005453,"Vehicle 
crime",0.0945945945945946
6679,E01005453,"Anti-social 
behaviour",0.16216216216216217
6680,E01005453,Drugs,0.05405405405405406
6681,E01005391,Other theft,0.041666666666666664
6682,E01005391,Robbery,0.008333333333333333
6683,E01005391,"Violence 
and 
sexual offences",0.3416666666666667
6684,E01005391,Burglary,0.10833333333333334
6685,E01005391,Public order,0.16666666666666666
6686,E01005391,Other crime,0.06666666666666667
6687,E01005391,"Criminal damage 
and 
arson",0.09166666666666666
6688,E01005391,"Vehicle 
crime",0.058333333333333334
6689,E01005391,"Anti-social 
behaviour",0.10833333333333334
6690,E01005391,Drugs,0.008333333333333333
6691,E01005392,Other theft,0.04789272030651341
6692,E01005392,Robbery,0.02681992337164751
6693,E01005392,"Violence 
and 
sexual offences",0.26436781609195403
6694,E01005392,Burglary,0.08620689655172414
6695,E01005392,Public order,0.1417624521072797
6696,E01005392,Other crime,0.017241379310344827
6697,E01005392,"Criminal damage 
and 
arson",0.09961685823754789
6698,E01005392,"Vehicle 
crime",0.05555555555555555
6699,E01005392,"Anti-social 
behaviour",0.1532567049808429
6700,E01005392,Shoplifting,0.07471264367816093
6701,E01005392,Bicycle theft,0.005747126436781609
6702,E01005392,Drugs,0.009578544061302681
6703,E01005392,"Possession 
of 
weapons",0.009578544061302681
6704,E01005392,"Theft 
from the person",0.007662835249042145
6705,E01005393,Other theft,0.048672566371681415
6706,E01005393,Robbery,0.04424778761061947
6707,E01005393,"Violence 
and 
sexual offences",0.2079646017699115
6708,E01005393,Burglary,0.10176991150442478
6709,E01005393,Public order,0.11504424778761062
6710,E01005393,Other crime,0.01327433628318584
6711,E01005393,"Criminal damage 
and 
arson",0.061946902654867256
6712,E01005393,"Vehicle 
crime",0.04424778761061947
6713,E01005393,"Anti-social 
behaviour",0.084070796460177
6714,E01005393,Shoplifting,0.24778761061946902
6715,E01005393,Bicycle theft,0.01327433628318584
6716,E01005393,Drugs,0.008849557522123894
6717,E01005393,"Possession 
of 
weapons",0.004424778761061947
6718,E01005393,"Theft 
from the person",0.004424778761061947
6719,E01005401,Other theft,0.047058823529411764
6720,E01005401,"Violence 
and 
sexual offences",0.27058823529411763
6721,E01005401,Burglary,0.1411764705882353
6722,E01005401,Public order,0.11764705882352941
6723,E01005401,"Criminal damage 
and 
arson",0.058823529411764705
6724,E01005401,"Vehicle 
crime",0.17647058823529413
6725,E01005401,"Anti-social 
behaviour",0.17647058823529413
6726,E01005401,Shoplifting,0.011764705882352941
6727,E01005397,Other theft,0.041666666666666664
6728,E01005397,Robbery,0.004629629629629629
6729,E01005397,"Violence 
and 
sexual offences",0.19444444444444445
6730,E01005397,Burglary,0.12962962962962962
6731,E01005397,Public order,0.1111111111111111
6732,E01005397,Other crime,0.013888888888888888
6733,E01005397,"Criminal damage 
and 
arson",0.08796296296296297
6734,E01005397,"Vehicle 
crime",0.17592592592592593
6735,E01005397,"Anti-social 
behaviour",0.21296296296296297
6736,E01005397,Shoplifting,0.009259259259259259
6737,E01005397,Drugs,0.009259259259259259
6738,E01005397,"Possession 
of 
weapons",0.009259259259259259
6739,E01005398,Other theft,0.08955223880597014
6740,E01005398,"Violence 
and 
sexual offences",0.3358208955223881
6741,E01005398,Burglary,0.04477611940298507
6742,E01005398,Public order,0.14925373134328357
6743,E01005398,Other crime,0.022388059701492536
6744,E01005398,"Criminal damage 
and 
arson",0.09701492537313433
6745,E01005398,"Vehicle 
crime",0.11940298507462686
6746,E01005398,"Anti-social 
behaviour",0.11194029850746269
6747,E01005398,Drugs,0.007462686567164179
6748,E01005398,"Possession 
of 
weapons",0.014925373134328358
6749,E01005398,"Theft 
from the person",0.007462686567164179
6750,E01005400,Other theft,0.060126582278481014
6751,E01005400,Robbery,0.022151898734177215
6752,E01005400,"Violence 
and 
sexual offences",0.2911392405063291
6753,E01005400,Burglary,0.0759493670886076
6754,E01005400,Public order,0.14556962025316456
6755,E01005400,Other crime,0.03164556962025317
6756,E01005400,"Criminal damage 
and 
arson",0.0981012658227848
6757,E01005400,"Vehicle 
crime",0.0981012658227848
6758,E01005400,"Anti-social 
behaviour",0.1360759493670886
6759,E01005400,Shoplifting,0.00949367088607595
6760,E01005400,Bicycle theft,0.0031645569620253164
6761,E01005400,Drugs,0.015822784810126583
6762,E01005400,"Possession 
of 
weapons",0.006329113924050633
6763,E01005400,"Theft 
from the person",0.006329113924050633
6764,E01005402,Other theft,0.027777777777777776
6765,E01005402,Robbery,0.009259259259259259
6766,E01005402,"Violence 
and 
sexual offences",0.35185185185185186
6767,E01005402,Burglary,0.10185185185185185
6768,E01005402,Public order,0.09259259259259259
6769,E01005402,"Criminal damage 
and 
arson",0.1111111111111111
6770,E01005402,"Vehicle 
crime",0.16666666666666666
6771,E01005402,"Anti-social 
behaviour",0.12962962962962962
6772,E01005402,Drugs,0.009259259259259259
6773,E01005335,Other theft,0.015384615384615385
